Cor Coluna 6;Cor Coluna 6 anterior anterior;Cor Coluna 6 Anterior;Valor Primeira Linha;Analise Grafica;%Tome;%tomeAnterior;% Pague;Coluna 6;Data;Hora;SaldoConta;ValorPColuna6;ValorPLinha;p%_menores_1p99x;p%_menores_1p99x_anterior;MultiplicadoPlinhaAnt;p%_menores_3p00x;p%_menores_3p00x_anterior;p%_menores_1p42x;p%_menores_1p42x_anterior;p%_menores_1p20x_anterior;p%_menores_1p20x;Jogadas_anterior;Jogou;1x12PrimeSemprimeV;joogou_ante;sexto_valor_primeira_linha;sexto_valor_segunda_linha;sexto_valor_terceira_linha;sexto_valor_quarta_linha
Azul;Azul;None;1.53;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;01:28:41;53.04;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.92];[1.01];[1.77];[1.9]
Azul;Azul;None;5.68;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;01:28:54;53.04;Sovalor;SoValor;66.66666666666666;75.0;None;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.07];[1.34];[1.08];[7.85]
Azul;Azul;None;1.18;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;01:29:41;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;4.217968;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[13.04];[1.09];[1.3];[1.01]
Azul;Azul;None;21.85;Esta no Tome!!;50.0;50.0;40.909090909090914;Coluna 6 Anterior não pagadora;19/03/2025;01:30:12;53.04;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;50.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.45];[435.9];[1.54];[1.39]
Azul;Azul;None;1.94;Esta no Tome!!;51.515151515151516;50.0;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;01:30:40;53.04;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.1];[1.43];[1.1];[3.7]
Azul;Azul;None;1.03;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;01:31:04;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[5.68];[1.92];[1.01];[1.77]
Azul;Azul;None;3.96;Esta no Tome!!;51.515151515151516;51.515151515151516;39.39393939393939;Coluna 6 Anterior não pagadora;19/03/2025;01:31:20;53.04;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.18];[1.07];[1.34];[1.08]
Azul;Azul;None;1.08;Esta no Tome!!;53.03030303030303;51.515151515151516;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;01:31:54;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;2.940696;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[21.85];[13.04];[1.09];[1.3]
Azul;Azul;None;6.7;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;01:32:05;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.94];[1.45];[435.9];[1.54]
Azul;Azul;None;1.01;Esta no Tome!!;53.03030303030303;53.03030303030303;37.878787878787875;Coluna 6 Anterior não pagadora;19/03/2025;01:32:20;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;4.97542;50.0;50.0;50.0;33.33333333333333;33.33333333333333;50.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[4.52];[1.1];[1.43];[1.1]
Azul;Azul;None;1.27;Esta no Tome!!;54.54545454545454;53.03030303030303;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;01:32:35;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;50.0;66.66666666666666;50.0;50.0;50.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.03];[1.53];[2.67];[1.38]
Azul;Azul;None;1.57;Esta no Tome!!;56.060606060606055;54.54545454545454;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:32:52;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;25.0;50.0;66.66666666666666;50.0;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[3.96];[5.68];[1.92];[1.01]
Azul;Azul;None;1.77;Esta no Tome!!;56.060606060606055;56.060606060606055;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:33:07;53.04;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;0.0;25.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.08];[1.18];[1.07];[1.34]
Azul;Azul;None;1.58;Esta no Tome!!;57.57575757575758;56.060606060606055;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;01:33:17;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;0.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[6.7];[21.85];[13.04];[1.09]
Azul;Azul;None;1.04;Esta no Tome!!;59.09090909090909;57.57575757575758;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:33:29;53.04;Sovalor;SoValor;75.0;66.66666666666666;None;0.0;0.0;50.0;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.01];[1.94];[1.45];[435.9]
Azul;Azul;None;1.17;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:34:02;53.04;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;50.0;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.27];[4.52];[1.1];[1.43]
Azul;Azul;None;6.8;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:34:18;53.04;Sovalor;SoValor;75.0;75.0;None;25.0;0.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.57];[1.03];[1.53];[2.67]
Azul;Azul;None;1.65;Esta no Tome!!;60.60606060606061;59.09090909090909;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:34:34;53.04;Sovalor;SoValor;75.0;75.0;5.0496799999999995;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.77];[3.96];[5.68];[1.92]
Azul;Azul;None;1.71;Esta no Tome!!;62.121212121212125;60.60606060606061;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:34:48;53.04;Sovalor;SoValor;83.33333333333334;75.0;None;25.0;25.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.58];[1.08];[1.18];[1.07]
Azul;Azul;None;1.35;Esta no Tome!!;63.63636363636363;62.121212121212125;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:35:08;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;25.0;25.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[1.04];[6.7];[21.85];[13.04]
Azul;Azul;None;2.57;Esta no Tome!!;63.63636363636363;63.63636363636363;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:35:29;53.04;Sovalor;SoValor;83.33333333333334;83.33333333333334;None;0.0;25.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;90.9090909090909;NaoJogou;[1.17];[1.01];[1.94];[1.45]
Azul;Azul;None;2.31;Esta no Tome!!;63.63636363636363;63.63636363636363;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:35:42;53.04;Sovalor;SoValor;75.0;83.33333333333334;1.908482;0.0;0.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;81.81818181818183;NaoJogou;[6.8];[1.27];[4.52];[1.1]
Azul;Azul;None;1.12;Esta no Tome!!;63.63636363636363;63.63636363636363;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:36:03;53.04;Sovalor;SoValor;75.0;75.0;None;0.0;0.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.65];[1.57];[1.03];[1.53]
Azul;Azul;None;2.77;Esta no Tome!!;62.121212121212125;63.63636363636363;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:36:15;53.04;Sovalor;SoValor;66.66666666666666;75.0;None;0.0;0.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.71];[1.77];[3.96];[5.68]
Azul;Azul;None;1.01;Esta no Tome!!;63.63636363636363;62.121212121212125;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:36:37;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;2.057002;0.0;0.0;50.0;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.35];[1.58];[1.08];[1.18]
Azul;Azul;None;2.6;Esta no Tome!!;63.63636363636363;63.63636363636363;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:36:53;53.04;Sovalor;SoValor;58.333333333333336;66.66666666666666;None;0.0;0.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[2.57];[1.04];[6.7];[21.85]
Azul;Azul;None;1.64;Esta no Tome!!;63.63636363636363;63.63636363636363;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:37:05;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;1.93076;0.0;0.0;33.33333333333333;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.31];[1.17];[1.01];[1.94]
Azul;Azul;None;1.22;Esta no Tome!!;63.63636363636363;63.63636363636363;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:38:05;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;0.0;50.0;33.33333333333333;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.12];[6.8];[1.27];[4.52]
Azul;Azul;None;66.17;Esta no Tome!!;63.63636363636363;63.63636363636363;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:38:27;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;0.0;33.33333333333333;50.0;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[2.77];[1.65];[1.57];[1.03]
Azul;Azul;None;2.74;Esta no Tome!!;62.121212121212125;63.63636363636363;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:38:45;53.04;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;25.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.01];[1.71];[1.77];[3.96]
Azul;Azul;None;1.95;Esta no Tome!!;62.121212121212125;62.121212121212125;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:39:10;53.04;Sovalor;SoValor;50.0;50.0;2.034724;25.0;25.0;16.666666666666664;33.33333333333333;16.666666666666664;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.6];[1.35];[1.58];[1.08]
Azul;Azul;None;3.6;Esta no Tome!!;60.60606060606061;62.121212121212125;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:39:24;53.04;Sovalor;SoValor;41.66666666666667;50.0;None;50.0;25.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.64];[2.57];[1.04];[6.7]
Azul;Azul;None;1.31;Esta no Tome!!;62.121212121212125;60.60606060606061;28.78787878787879;Coluna 6 Anterior não pagadora;19/03/2025;01:39:52;53.04;Sovalor;SoValor;50.0;41.66666666666667;2.67336;25.0;50.0;33.33333333333333;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.22];[2.31];[1.17];[1.01]
Azul;Azul;None;4.6;Esta no Tome!!;60.60606060606061;62.121212121212125;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:40:15;53.04;Sovalor;SoValor;50.0;50.0;None;50.0;25.0;16.666666666666664;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[66.17];[1.12];[6.8];[1.27]
Azul;Azul;None;2.73;Esta no Tome!!;59.09090909090909;60.60606060606061;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:40:28;53.04;Sovalor;SoValor;41.66666666666667;50.0;3.41596;50.0;50.0;16.666666666666664;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.74];[2.77];[1.65];[1.57]
Azul;Azul;None;1.27;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:40:52;53.04;Sovalor;SoValor;50.0;41.66666666666667;2.027298;25.0;50.0;33.33333333333333;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.95];[1.01];[1.71];[1.77]
Azul;Azul;None;2.9;Esta no Tome!!;57.57575757575758;59.09090909090909;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;01:41:05;53.04;Sovalor;SoValor;41.66666666666667;50.0;None;25.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[3.6];[2.6];[1.35];[1.58]
Azul;Azul;None;1.44;Esta no Tome!!;59.09090909090909;57.57575757575758;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:41:21;53.04;Sovalor;SoValor;50.0;41.66666666666667;2.15354;0.0;25.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.31];[1.64];[2.57];[1.04]
Azul;Azul;None;1.7;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:41:34;53.04;Sovalor;SoValor;50.0;50.0;None;0.0;0.0;16.666666666666664;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[4.6];[1.22];[2.31];[1.17]
Rosa;Azul;None;1.25;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:42:05;53.04;Sovalor;SoValor;50.0;50.0;None;0.0;0.0;33.33333333333333;16.666666666666664;0.0;0.0;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[2.73];[66.17];[1.12];[6.8]
Azul;Rosa;None;4.43;Esta no Tome!!;59.09090909090909;59.09090909090909;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:42:12;53.04;Sovalor;SoValor;50.0;50.0;None;25.0;0.0;33.33333333333333;33.33333333333333;0.0;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.27];[2.74];[2.77];[1.65]
Azul;Azul;None;1.1;Esta no Tome!!;60.60606060606061;59.09090909090909;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:42:23;53.04;Sovalor;SoValor;58.333333333333336;50.0;3.2897179999999997;25.0;25.0;33.33333333333333;33.33333333333333;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[2.9];[1.95];[1.01];[1.71]
Azul;Azul;None;1.15;Esta no Tome!!;60.60606060606061;60.60606060606061;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:42:36;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;25.0;25.0;50.0;33.33333333333333;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.44];[3.6];[2.6];[1.35]
Azul;Azul;None;1.29;Esta no Tome!!;60.60606060606061;60.60606060606061;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:42:47;53.04;Sovalor;SoValor;66.66666666666666;58.333333333333336;None;25.0;25.0;66.66666666666666;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.7];[1.31];[1.64];[2.57]
Azul;Azul;None;1.0;Esta no Tome!!;60.60606060606061;60.60606060606061;30.303030303030305;Coluna 6 Anterior não pagadora;19/03/2025;01:43:10;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;25.0;83.33333333333334;66.66666666666666;33.33333333333333;50.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.25];[4.6];[1.22];[2.31]
Roxo;Azul;None;2.97;Esta no Tome!!;59.09090909090909;60.60606060606061;31.818181818181817;Coluna 6 Anterior não pagadora;19/03/2025;01:43:47;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;None;0.0;0.0;66.66666666666666;83.33333333333334;50.0;50.0;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[4.43];[2.73];[66.17];[1.12]
Azul;Roxo;None;9.85;Esta no Tome!!;57.57575757575758;59.09090909090909;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;01:43:58;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;2.205522;25.0;0.0;66.66666666666666;66.66666666666666;50.0;50.0;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.1];[1.27];[2.74];[2.77]
Azul;Azul;None;1.08;Esta no Tome!!;57.57575757575758;57.57575757575758;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;01:44:12;53.04;Sovalor;SoValor;66.66666666666666;66.66666666666666;7.31461;25.0;25.0;66.66666666666666;66.66666666666666;50.0;50.0;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.15];[2.9];[1.95];[1.01]
Azul;Azul;None;1.68;Esta no Tome!!;57.57575757575758;57.57575757575758;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;01:44:30;53.04;Sovalor;SoValor;75.0;66.66666666666666;None;25.0;25.0;50.0;66.66666666666666;50.0;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.29];[1.44];[3.6];[2.6]
Azul;Azul;None;1.6;Esta no Tome!!;57.57575757575758;57.57575757575758;33.33333333333333;Coluna 6 Anterior não pagadora;19/03/2025;01:44:53;53.04;Sovalor;SoValor;75.0;75.0;None;25.0;25.0;33.33333333333333;50.0;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[1.0];[1.7];[1.31];[1.64]
Roxo;Azul;None;3.54;Esta no Tome!!;56.060606060606055;57.57575757575758;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:45:23;53.04;Sovalor;SoValor;66.66666666666666;75.0;None;25.0;25.0;16.666666666666664;33.33333333333333;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;72.72727272727273;NaoJogou;[2.97];[1.25];[4.6];[1.22]
Roxo;Roxo;None;4.27;Esta no Tome!!;56.060606060606055;56.060606060606055;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:46:04;53.04;Sovalor;SoValor;58.333333333333336;66.66666666666666;2.628804;50.0;25.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[9.85];[4.43];[2.73];[66.17]
Azul;Roxo;None;13.53;Esta no Tome!!;54.54545454545454;56.060606060606055;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;01:46:17;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;3.170902;75.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;63.63636363636363;NaoJogou;[1.08];[1.1];[1.27];[2.74]
Azul;Azul;None;1.26;Esta no Tome!!;56.060606060606055;54.54545454545454;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:46:28;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;3.170902;75.0;75.0;16.666666666666664;16.666666666666664;16.666666666666664;0.0;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.68];[1.15];[2.9];[1.95]
Azul;Azul;None;1.09;Esta no Tome!!;56.060606060606055;56.060606060606055;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:46:59;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;50.0;75.0;33.33333333333333;16.666666666666664;0.0;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.6];[1.29];[1.44];[3.6]
Azul;Azul;None;5.71;Esta no Tome!!;54.54545454545454;56.060606060606055;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;01:47:13;53.04;Sovalor;SoValor;50.0;58.333333333333336;None;50.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[3.54];[1.0];[1.7];[1.31]
Roxo;Azul;None;1.25;Esta no Tome!!;56.060606060606055;54.54545454545454;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:47:42;53.04;Sovalor;SoValor;50.0;50.0;4.240246;25.0;50.0;50.0;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[4.27];[2.97];[1.25];[4.6]
Roxo;Roxo;None;2.52;Esta no Tome!!;54.54545454545454;56.060606060606055;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;01:47:46;53.04;Sovalor;SoValor;50.0;50.0;None;25.0;25.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[13.53];[9.85];[4.43];[2.73]
Azul;Roxo;None;1.08;Esta no Tome!!;54.54545454545454;54.54545454545454;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;01:47:59;53.04;Sovalor;SoValor;58.333333333333336;50.0;1.8713520000000001;25.0;25.0;66.66666666666666;50.0;16.666666666666664;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.26];[1.08];[1.1];[1.27]
Azul;Azul;None;1.32;Esta no Tome!!;54.54545454545454;54.54545454545454;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;01:48:18;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;25.0;66.66666666666666;66.66666666666666;33.33333333333333;33.33333333333333;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.09];[1.68];[1.15];[2.9]
Azul;Azul;None;1.83;Esta no Tome!!;56.060606060606055;54.54545454545454;34.84848484848485;Coluna 6 Anterior não pagadora;19/03/2025;01:49:00;53.04;Sovalor;SoValor;58.333333333333336;58.333333333333336;None;0.0;0.0;50.0;66.66666666666666;33.33333333333333;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[5.71];[1.6];[1.29];[1.44]
Azul;Azul;None;16.02;Esta no Tome!!;54.54545454545454;56.060606060606055;36.36363636363637;Coluna 6 Anterior não pagadora;19/03/2025;01:49:16;53.04;Sovalor;SoValor;50.0;58.333333333333336;None;25.0;0.0;50.0;50.0;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.25];[3.54];[1.0];[1.7]
None;None;None;None;;None;None;None;None;19/03/2025;01:55:50;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
Rosa;None;None;168.47;Esta no Tome!!;21.21212121212121;None;19.696969696969695;Coluna 6 Anterior não pagadora;19/03/2025;01:56:00;53.04;None;None;50.0;None;None;50.0;None;33.33333333333333;None;None;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;None;[8.55];[11.86];[1.08];[13.53]
Azul;Rosa;None;42.42;Esta no Tome!!;21.21212121212121;21.21212121212121;21.21212121212121;Coluna 6 Anterior não pagadora;19/03/2025;01:56:16;53.04;Sovalor;SoValor;50.0;50.0;None;75.0;50.0;33.33333333333333;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;54.54545454545454;NaoJogou;[1.32];[1.74];[1.32];[1.26]
Azul;Azul;None;1.77;Esta no Tome!!;22.727272727272727;21.21212121212121;21.21212121212121;Coluna 6 Anterior não pagadora;19/03/2025;01:56:41;53.04;Sovalor;SoValor;50.0;50.0;None;50.0;75.0;16.666666666666664;33.33333333333333;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.79];[1.57];[1.83];[1.09]
Roxo;Azul;None;3.49;Esta no Tome!!;22.727272727272727;22.727272727272727;22.727272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:57:09;53.04;Sovalor;SoValor;41.66666666666667;50.0;None;75.0;50.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[3.79];[2.5];[16.02];[5.71]
Azul;Roxo;None;4.45;Esta no Pague!;22.727272727272727;22.727272727272727;24.242424242424242;Coluna 6 Anterior não pagadora;19/03/2025;01:57:35;53.04;Sovalor;SoValor;41.66666666666667;41.66666666666667;2.5916740000000003;75.0;75.0;16.666666666666664;16.666666666666664;16.666666666666664;16.666666666666664;SemJogada;NaoJogou;45.45454545454545;NaoJogou;[1.1];[1.14];[1.67];[1.25]
Roxo;Azul;None;3.75;Esta no Pague!;22.727272727272727;22.727272727272727;25.757575757575758;Coluna 6 Anterior não pagadora;19/03/2025;01:58:01;53.04;Sovalor;SoValor;33.33333333333333;41.66666666666667;3.30457;75.0;75.0;0.0;16.666666666666664;16.666666666666664;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[168.47];[3.3];[6.76];[2.52]
Azul;Roxo;None;3.81;Esta no Pague!;22.727272727272727;22.727272727272727;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:58:17;53.04;Sovalor;SoValor;33.33333333333333;33.33333333333333;2.78475;100.0;75.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[42.42];[8.55];[11.86];[1.08]
Azul;Azul;None;1.53;Esta no Pague!;24.242424242424242;22.727272727272727;27.27272727272727;Coluna 6 Anterior não pagadora;19/03/2025;01:58:29;53.04;Sovalor;SoValor;41.66666666666667;33.33333333333333;2.8293060000000003;75.0;100.0;0.0;0.0;0.0;0.0;SemJogada;NaoJogou;36.36363636363637;NaoJogou;[1.77];[1.32];[1.74];[1.32]
